,CodigoEstacion,Fecha,Variable,Valor,Unidad
465,11115020,2020-02-18,Velocidad del viento,6.7,m/s
466,11115020,2020-02-19,Velocidad del viento,5.0,m/s
467,11115020,2020-02-20,Velocidad del viento,5.4,m/s
468,11115020,2020-02-21,Velocidad del viento,5.3,m/s
469,11115020,2020-02-22,Velocidad del viento,5.3,m/s
470,11115020,2020-02-23,Velocidad del viento,5.7,m/s
471,11115020,2020-02-24,Velocidad del viento,5.8,m/s
472,11115020,2020-02-25,Velocidad del viento,5.2,m/s
473,11115020,2020-02-26,Velocidad del viento,5.3,m/s
474,11115020,2020-02-27,Velocidad del viento,1.4,m/s
475,11115020,2020-02-28,Velocidad del viento,5.5,m/s
476,11115020,2020-02-29,Velocidad del viento,5.2,m/s
477,11115020,2020-03-01,Velocidad del viento,5.2,m/s
478,11115020,2020-03-02,Velocidad del viento,5.8,m/s
479,11115020,2020-03-03,Velocidad del viento,4.9,m/s
480,11115020,2020-03-04,Velocidad del viento,4.2,m/s
481,11115020,2020-03-05,Velocidad del viento,5.0,m/s
482,11115020,2020-03-06,Velocidad del viento,5.5,m/s
483,11115020,2020-03-07,Velocidad del viento,5.2,m/s
484,11115020,2020-03-08,Velocidad del viento,6.0,m/s
485,11115020,2020-03-09,Velocidad del viento,5.3,m/s
486,11115020,2020-03-10,Velocidad del viento,4.9,m/s
487,11115020,2020-03-11,Velocidad del viento,4.0,m/s
488,11115020,2020-03-12,Velocidad del viento,5.5,m/s
489,11115020,2020-03-13,Velocidad del viento,5.5,m/s
490,11115020,2020-03-14,Velocidad del viento,5.1,m/s
491,11115020,2020-03-15,Velocidad del viento,5.7,m/s
492,11115020,2020-03-16,Velocidad del viento,6.1,m/s
493,11115020,2020-03-17,Velocidad del viento,5.2,m/s
494,11115020,2020-03-18,Velocidad del viento,5.9,m/s
495,11115020,2020-03-19,Velocidad del viento,5.7,m/s
496,11115020,2020-03-20,Velocidad del viento,5.0,m/s
497,11115020,2020-03-21,Velocidad del viento,4.9,m/s
498,11115020,2020-03-22,Velocidad del viento,5.4,m/s
499,11115020,2020-03-23,Velocidad del viento,5.3,m/s
500,11115020,2020-03-24,Velocidad del viento,4.0,m/s
501,11115020,2020-03-25,Velocidad del viento,5.1,m/s
502,11115020,2020-03-26,Velocidad del viento,5.3,m/s
503,11115020,2020-03-27,Velocidad del viento,5.7,m/s
504,11115020,2020-03-28,Velocidad del viento,5.6,m/s
505,11115020,2020-03-29,Velocidad del viento,5.5,m/s
506,11115020,2020-03-30,Velocidad del viento,4.9,m/s
507,11115020,2020-03-31,Velocidad del viento,3.8,m/s
508,11115020,2020-04-01,Velocidad del viento,4.0,m/s
509,11115020,2020-04-02,Velocidad del viento,5.3,m/s
510,11115020,2020-04-03,Velocidad del viento,4.0,m/s
511,11115020,2020-04-04,Velocidad del viento,4.9,m/s
512,11115020,2020-04-05,Velocidad del viento,4.6,m/s
513,11115020,2020-04-06,Velocidad del viento,4.3,m/s
514,11115020,2020-04-07,Velocidad del viento,5.0,m/s
515,11115020,2020-04-08,Velocidad del viento,4.7,m/s
516,11115020,2020-04-09,Velocidad del viento,4.5,m/s
517,11115020,2020-04-10,Velocidad del viento,5.3,m/s
518,11115020,2020-04-11,Velocidad del viento,5.2,m/s
519,11115020,2020-04-12,Velocidad del viento,3.2,m/s
520,11115020,2020-04-13,Velocidad del viento,4.1,m/s
521,11115020,2020-04-14,Velocidad del viento,3.8,m/s
522,11115020,2020-04-15,Velocidad del viento,5.1,m/s
523,11115020,2020-04-16,Velocidad del viento,4.6,m/s
524,11115020,2020-04-17,Velocidad del viento,5.5,m/s
525,11115020,2020-04-18,Velocidad del viento,4.5,m/s
526,11115020,2020-04-19,Velocidad del viento,4.6,m/s
527,11115020,2020-04-20,Velocidad del viento,4.5,m/s
528,11115020,2020-04-21,Velocidad del viento,3.9,m/s
529,11115020,2020-04-22,Velocidad del viento,4.3,m/s
530,11115020,2020-04-23,Velocidad del viento,4.0,m/s
531,11115020,2020-04-24,Velocidad del viento,2.3,m/s
532,11115020,2020-04-25,Velocidad del viento,4.6,m/s
533,11115020,2020-04-26,Velocidad del viento,4.5,m/s
534,11115020,2020-04-27,Velocidad del viento,4.1,m/s
535,11115020,2020-04-28,Velocidad del viento,4.2,m/s
536,11115020,2020-04-29,Velocidad del viento,4.2,m/s
537,11115020,2020-04-30,Velocidad del viento,5.3,m/s
538,11115020,2020-05-01,Velocidad del viento,4.4,m/s
539,11115020,2020-05-02,Velocidad del viento,4.7,m/s
540,11115020,2020-05-03,Velocidad del viento,3.9,m/s
541,11115020,2020-05-04,Velocidad del viento,4.8,m/s
542,11115020,2020-05-05,Velocidad del viento,4.3,m/s
543,11115020,2020-05-06,Velocidad del viento,6.7,m/s
544,11115020,2020-05-07,Velocidad del viento,3.6,m/s
545,11115020,2020-05-08,Velocidad del viento,4.5,m/s
546,11115020,2020-05-09,Velocidad del viento,5.0,m/s
547,11115020,2020-05-10,Velocidad del viento,4.5,m/s
548,11115020,2020-05-11,Velocidad del viento,3.9,m/s
549,11115020,2020-05-12,Velocidad del viento,4.3,m/s
550,11115020,2020-05-13,Velocidad del viento,3.8,m/s
551,11115020,2020-05-14,Velocidad del viento,5.1,m/s
552,11115020,2020-05-15,Velocidad del viento,3.9,m/s
553,11115020,2020-05-16,Velocidad del viento,4.2,m/s
554,11115020,2020-05-17,Velocidad del viento,3.4,m/s
555,11115020,2020-05-18,Velocidad del viento,4.7,m/s
556,11115020,2020-05-19,Velocidad del viento,3.5,m/s
557,11115020,2020-05-20,Velocidad del viento,6.5,m/s
558,11115020,2020-05-21,Velocidad del viento,4.4,m/s
559,11115020,2020-05-22,Velocidad del viento,4.0,m/s
560,11115020,2020-05-23,Velocidad del viento,4.5,m/s
561,11115020,2020-05-24,Velocidad del viento,4.3,m/s
562,11115020,2020-05-25,Velocidad del viento,3.8,m/s
563,11115020,2020-05-26,Velocidad del viento,4.3,m/s
564,11115020,2020-05-27,Velocidad del viento,3.2,m/s
565,11115020,2020-05-28,Velocidad del viento,3.7,m/s
566,11115020,2020-05-29,Velocidad del viento,5.3,m/s
567,11115020,2020-05-30,Velocidad del viento,2.4,m/s
568,11115020,2020-05-31,Velocidad del viento,4.2,m/s
569,11115020,2020-06-01,Velocidad del viento,3.8,m/s
570,11115020,2020-06-02,Velocidad del viento,3.4,m/s
571,11115020,2020-06-03,Velocidad del viento,3.4,m/s
572,11115020,2020-06-04,Velocidad del viento,4.7,m/s
573,11115020,2020-06-05,Velocidad del viento,4.4,m/s
574,11115020,2020-06-06,Velocidad del viento,4.1,m/s
575,11115020,2020-06-07,Velocidad del viento,4.1,m/s
576,11115020,2020-06-08,Velocidad del viento,4.1,m/s
577,11115020,2020-06-09,Velocidad del viento,3.7,m/s
578,11115020,2020-06-10,Velocidad del viento,3.0,m/s
579,11115020,2020-06-11,Velocidad del viento,5.1,m/s
580,11115020,2020-06-12,Velocidad del viento,5.7,m/s
581,11115020,2020-06-13,Velocidad del viento,4.6,m/s
582,11115020,2020-06-14,Velocidad del viento,4.0,m/s
583,11115020,2020-06-15,Velocidad del viento,3.6,m/s
584,11115020,2020-06-16,Velocidad del viento,2.9,m/s
585,11115020,2020-06-17,Velocidad del viento,3.0,m/s
586,11115020,2020-06-18,Velocidad del viento,3.5,m/s
587,11115020,2020-06-19,Velocidad del viento,3.9,m/s
588,11115020,2020-06-20,Velocidad del viento,4.7,m/s
589,11115020,2020-06-21,Velocidad del viento,5.4,m/s
590,11115020,2020-06-22,Velocidad del viento,1.8,m/s
591,11115020,2021-08-25,Velocidad del viento,1.4,m/s
592,11115020,2021-08-26,Velocidad del viento,3.0,m/s
593,11115020,2021-08-27,Velocidad del viento,3.7,m/s
594,11115020,2021-08-28,Velocidad del viento,3.8,m/s
595,11115020,2021-08-29,Velocidad del viento,4.5,m/s
596,11115020,2021-08-30,Velocidad del viento,3.5,m/s
597,11115020,2021-08-31,Velocidad del viento,3.3,m/s
598,11115020,2021-09-01,Velocidad del viento,3.1,m/s
599,11115020,2021-09-02,Velocidad del viento,4.1,m/s
600,11115020,2021-09-03,Velocidad del viento,4.0,m/s
601,11115020,2021-09-04,Velocidad del viento,1.9,m/s
602,11115020,2021-09-05,Velocidad del viento,3.7,m/s
603,11115020,2021-10-20,Velocidad del viento,3.4,m/s
604,11115020,2021-10-21,Velocidad del viento,4.5,m/s
605,11115020,2021-10-22,Velocidad del viento,1.0,m/s
606,11115020,2021-10-23,Velocidad del viento,1.2,m/s
607,11115020,2022-04-26,Velocidad del viento,2.6,m/s
608,11115040,2024-10-29,Velocidad del viento,4.8,m/s
609,11115040,2024-10-30,Velocidad del viento,3.5,m/s
610,11115040,2024-10-31,Velocidad del viento,3.2,m/s
611,11115040,2024-11-01,Velocidad del viento,3.1,m/s
612,11115040,2024-11-02,Velocidad del viento,4.7,m/s
613,11115040,2024-11-03,Velocidad del viento,2.9,m/s
614,11115040,2024-11-04,Velocidad del viento,3.8,m/s
615,11115040,2024-11-05,Velocidad del viento,4.2,m/s
616,11115040,2024-11-06,Velocidad del viento,4.2,m/s
617,11115040,2024-11-07,Velocidad del viento,4.1,m/s
618,11115040,2024-11-09,Velocidad del viento,4.1,m/s
619,11115040,2024-11-10,Velocidad del viento,3.2,m/s
620,11115040,2024-11-11,Velocidad del viento,3.0,m/s
621,11115040,2024-11-12,Velocidad del viento,4.4,m/s
622,11115040,2024-11-13,Velocidad del viento,4.0,m/s
623,11115040,2024-11-14,Velocidad del viento,3.6,m/s
624,11115040,2024-11-15,Velocidad del viento,3.8,m/s
625,11115040,2024-11-16,Velocidad del viento,5.1,m/s
626,11115040,2024-11-17,Velocidad del viento,3.8,m/s
627,11115040,2024-11-18,Velocidad del viento,3.6,m/s
628,11115040,2024-11-19,Velocidad del viento,3.7,m/s
629,11115040,2024-11-20,Velocidad del viento,3.7,m/s
630,11115040,2024-11-21,Velocidad del viento,3.0,m/s
631,11115040,2024-11-22,Velocidad del viento,4.7,m/s
632,11115040,2024-11-23,Velocidad del viento,4.1,m/s
633,11115040,2024-11-24,Velocidad del viento,3.8,m/s
634,11115040,2024-11-25,Velocidad del viento,4.1,m/s
635,11115040,2024-11-26,Velocidad del viento,3.9,m/s
636,11115040,2024-11-27,Velocidad del viento,3.9,m/s
637,11115040,2024-11-28,Velocidad del viento,3.3,m/s
638,11115040,2024-11-29,Velocidad del viento,3.4,m/s
639,11115040,2024-11-30,Velocidad del viento,3.9,m/s
640,11115040,2024-12-01,Velocidad del viento,4.7,m/s
641,11115040,2024-12-02,Velocidad del viento,4.1,m/s
642,11115040,2024-12-03,Velocidad del viento,4.0,m/s
643,11115040,2024-12-04,Velocidad del viento,4.7,m/s
644,11115040,2024-12-05,Velocidad del viento,3.4,m/s
645,11115040,2024-12-06,Velocidad del viento,3.9,m/s
646,11115040,2024-12-07,Velocidad del viento,4.4,m/s
647,11115040,2024-12-08,Velocidad del viento,4.8,m/s
648,11115040,2024-12-09,Velocidad del viento,4.2,m/s
649,11115040,2024-12-10,Velocidad del viento,3.5,m/s
650,11115040,2024-12-11,Velocidad del viento,3.7,m/s
651,11115040,2024-12-12,Velocidad del viento,4.2,m/s
652,11115040,2024-12-13,Velocidad del viento,4.9,m/s
653,11115040,2024-12-14,Velocidad del viento,3.6,m/s
654,11115040,2024-12-15,Velocidad del viento,2.5,m/s
655,11115040,2024-12-16,Velocidad del viento,2.6,m/s
656,11115040,2024-12-17,Velocidad del viento,4.4,m/s
657,11115040,2024-12-18,Velocidad del viento,4.3,m/s
658,11115040,2024-12-19,Velocidad del viento,3.1,m/s
659,11115040,2024-12-20,Velocidad del viento,1.2,m/s
660,11115040,2024-12-23,Velocidad del viento,3.4,m/s
661,11115040,2024-12-24,Velocidad del viento,3.6,m/s
662,11115040,2024-12-25,Velocidad del viento,3.8,m/s
663,11115040,2024-12-26,Velocidad del viento,3.4,m/s
664,11115040,2024-12-27,Velocidad del viento,3.2,m/s
665,11115040,2024-12-28,Velocidad del viento,3.9,m/s
666,11115040,2024-12-29,Velocidad del viento,4.2,m/s
667,11115040,2024-12-30,Velocidad del viento,3.8,m/s
668,11115040,2024-12-31,Velocidad del viento,3.6,m/s
669,11115040,2025-01-01,Velocidad del viento,3.0,m/s
670,11115040,2025-01-02,Velocidad del viento,3.3,m/s
671,11115040,2025-01-03,Velocidad del viento,4.3,m/s
672,11115040,2025-01-04,Velocidad del viento,3.2,m/s
673,11115040,2025-01-05,Velocidad del viento,4.1,m/s
674,11115040,2025-01-06,Velocidad del viento,3.9,m/s
675,11115040,2025-01-07,Velocidad del viento,3.6,m/s
676,11115040,2025-01-08,Velocidad del viento,4.4,m/s
677,11115040,2025-01-09,Velocidad del viento,4.5,m/s
678,11115040,2025-01-10,Velocidad del viento,3.8,m/s
679,11115040,2025-01-11,Velocidad del viento,4.6,m/s
680,11115040,2025-01-12,Velocidad del viento,5.0,m/s
681,11115040,2025-01-13,Velocidad del viento,5.2,m/s
682,11115040,2025-01-14,Velocidad del viento,4.6,m/s
683,11115040,2025-01-15,Velocidad del viento,4.6,m/s
684,11115040,2025-01-16,Velocidad del viento,4.2,m/s
685,11115040,2025-01-17,Velocidad del viento,4.1,m/s
686,11115040,2025-01-18,Velocidad del viento,5.8,m/s
687,11115040,2025-01-19,Velocidad del viento,4.5,m/s
688,11115040,2025-01-20,Velocidad del viento,4.4,m/s
689,11115040,2025-01-21,Velocidad del viento,4.3,m/s
690,11115040,2025-01-22,Velocidad del viento,4.1,m/s
691,11115040,2025-01-23,Velocidad del viento,4.5,m/s
692,11115040,2025-01-24,Velocidad del viento,3.5,m/s
693,11115040,2025-01-25,Velocidad del viento,4.2,m/s
694,11115040,2025-01-26,Velocidad del viento,3.6,m/s
695,11115040,2025-01-27,Velocidad del viento,4.3,m/s
696,11115040,2025-01-28,Velocidad del viento,3.7,m/s
697,11115040,2025-01-29,Velocidad del viento,4.2,m/s
698,11115040,2025-01-30,Velocidad del viento,4.3,m/s
699,11115040,2025-01-31,Velocidad del viento,0.8,m/s
700,11115040,2025-02-04,Velocidad del viento,3.4,m/s
701,11115501,2016-06-02,Velocidad del viento,2.1,m/s
702,11115501,2016-06-03,Velocidad del viento,2.1,m/s
703,11115501,2016-06-05,Velocidad del viento,2.0,m/s
704,11115501,2016-06-06,Velocidad del viento,2.1,m/s
705,11115501,2016-06-07,Velocidad del viento,2.1,m/s
706,11115501,2016-06-08,Velocidad del viento,2.2,m/s
707,11115501,2016-06-09,Velocidad del viento,2.2,m/s
708,11115501,2016-06-10,Velocidad del viento,2.1,m/s
709,11115501,2016-06-11,Velocidad del viento,2.3,m/s
710,11115501,2016-06-12,Velocidad del viento,2.2,m/s
711,11115501,2016-06-13,Velocidad del viento,2.5,m/s
712,11115501,2016-06-14,Velocidad del viento,2.1,m/s
713,11115501,2016-06-15,Velocidad del viento,2.7,m/s
714,11115501,2016-06-16,Velocidad del viento,2.2,m/s
715,11115501,2016-06-17,Velocidad del viento,2.3,m/s
716,11115501,2016-06-18,Velocidad del viento,2.3,m/s
717,11115501,2016-06-19,Velocidad del viento,2.1,m/s
718,11115501,2016-06-20,Velocidad del viento,1.9,m/s
719,11115501,2016-06-21,Velocidad del viento,2.4,m/s
720,11115501,2016-06-22,Velocidad del viento,2.0,m/s
721,11115501,2016-06-23,Velocidad del viento,3.2,m/s
722,11115501,2016-06-24,Velocidad del viento,2.2,m/s
723,11115501,2016-06-25,Velocidad del viento,2.3,m/s
724,11115501,2016-06-26,Velocidad del viento,2.8,m/s
725,11115501,2016-06-27,Velocidad del viento,2.9,m/s
726,11115501,2016-06-28,Velocidad del viento,2.2,m/s
727,11115501,2016-06-29,Velocidad del viento,2.7,m/s
728,11115501,2016-06-30,Velocidad del viento,2.1,m/s
729,11115501,2016-07-01,Velocidad del viento,1.9,m/s
730,11115501,2016-07-02,Velocidad del viento,2.0,m/s
731,11115501,2016-07-03,Velocidad del viento,2.3,m/s
732,11115501,2016-07-04,Velocidad del viento,2.1,m/s
733,11115501,2016-07-05,Velocidad del viento,2.1,m/s
734,11115501,2016-07-06,Velocidad del viento,2.3,m/s
735,11115501,2016-07-07,Velocidad del viento,2.1,m/s
736,11115501,2016-07-08,Velocidad del viento,2.8,m/s
737,11115501,2016-07-09,Velocidad del viento,2.8,m/s
738,11115501,2016-07-10,Velocidad del viento,3.0,m/s
739,11115501,2016-07-11,Velocidad del viento,2.1,m/s
740,11115501,2016-07-12,Velocidad del viento,1.9,m/s
741,11115501,2016-07-13,Velocidad del viento,1.9,m/s
742,11115501,2016-07-14,Velocidad del viento,2.7,m/s
743,11115501,2016-07-15,Velocidad del viento,1.9,m/s
744,11115501,2016-07-16,Velocidad del viento,2.8,m/s
745,11115501,2016-07-17,Velocidad del viento,1.6,m/s
746,11115501,2016-07-18,Velocidad del viento,1.9,m/s
747,11115501,2016-07-19,Velocidad del viento,2.3,m/s
748,11115501,2016-07-20,Velocidad del viento,2.4,m/s
749,11115501,2016-07-21,Velocidad del viento,2.1,m/s
750,11115501,2016-07-22,Velocidad del viento,2.1,m/s
751,11115501,2016-07-23,Velocidad del viento,1.9,m/s
752,11115501,2016-07-24,Velocidad del viento,1.8,m/s
753,11115501,2016-07-25,Velocidad del viento,2.7,m/s
754,11115501,2016-07-26,Velocidad del viento,2.8,m/s
755,11115501,2016-07-27,Velocidad del viento,2.1,m/s
756,11115501,2016-07-28,Velocidad del viento,3.1,m/s
757,11115501,2016-07-29,Velocidad del viento,2.0,m/s
758,11115501,2016-07-30,Velocidad del viento,2.0,m/s
759,11115501,2016-07-31,Velocidad del viento,2.4,m/s
760,11115501,2016-08-01,Velocidad del viento,2.1,m/s
761,11115501,2016-08-02,Velocidad del viento,1.9,m/s
762,11115501,2016-08-03,Velocidad del viento,2.0,m/s
763,11115501,2016-08-04,Velocidad del viento,1.7,m/s
764,11115501,2016-08-05,Velocidad del viento,2.2,m/s
765,11115501,2016-08-06,Velocidad del viento,2.3,m/s
766,11115501,2016-08-07,Velocidad del viento,2.0,m/s
767,11115501,2016-08-08,Velocidad del viento,2.0,m/s
768,11115501,2016-08-09,Velocidad del viento,2.3,m/s
769,11115501,2016-08-10,Velocidad del viento,1.9,m/s
770,11115501,2016-08-11,Velocidad del viento,2.0,m/s
771,11115501,2016-08-12,Velocidad del viento,1.6,m/s
772,11115501,2016-08-13,Velocidad del viento,2.2,m/s
773,11115501,2016-08-14,Velocidad del viento,1.3,m/s
774,11115501,2016-08-15,Velocidad del viento,2.3,m/s
775,11115501,2016-08-16,Velocidad del viento,2.0,m/s
776,11115501,2016-08-17,Velocidad del viento,2.2,m/s
777,11115501,2016-08-18,Velocidad del viento,1.8,m/s
778,11115501,2016-08-19,Velocidad del viento,2.1,m/s
779,11115501,2016-08-20,Velocidad del viento,2.5,m/s
780,11115501,2016-08-21,Velocidad del viento,3.1,m/s
781,11115501,2016-08-22,Velocidad del viento,2.9,m/s
782,11115501,2016-08-23,Velocidad del viento,3.3,m/s
783,11115501,2016-08-24,Velocidad del viento,2.2,m/s
784,11115501,2016-08-25,Velocidad del viento,2.4,m/s
785,11115501,2016-08-26,Velocidad del viento,1.2,m/s
786,11115501,2016-08-27,Velocidad del viento,1.3,m/s
787,11115501,2016-08-28,Velocidad del viento,3.0,m/s
788,11115501,2016-08-29,Velocidad del viento,2.1,m/s
789,11115501,2016-08-30,Velocidad del viento,2.1,m/s
790,11115501,2016-08-31,Velocidad del viento,2.3,m/s
791,11115501,2016-09-01,Velocidad del viento,1.9,m/s
792,11115501,2016-09-02,Velocidad del viento,1.8,m/s
793,11115501,2016-09-03,Velocidad del viento,2.2,m/s
794,11115501,2016-09-04,Velocidad del viento,2.0,m/s
795,11115501,2016-09-05,Velocidad del viento,2.3,m/s
796,11115501,2016-09-06,Velocidad del viento,3.2,m/s
797,11115501,2016-09-07,Velocidad del viento,2.0,m/s
798,11115501,2016-09-08,Velocidad del viento,1.9,m/s
799,11115501,2016-09-09,Velocidad del viento,1.9,m/s
800,11115501,2016-09-10,Velocidad del viento,1.9,m/s
801,11115501,2016-09-11,Velocidad del viento,2.8,m/s
802,11115501,2016-09-12,Velocidad del viento,2.0,m/s
803,11115501,2016-09-13,Velocidad del viento,2.0,m/s
804,11115501,2016-09-14,Velocidad del viento,2.3,m/s
805,11115501,2016-09-15,Velocidad del viento,1.6,m/s
806,11115501,2016-09-16,Velocidad del viento,2.8,m/s
807,11115501,2016-09-17,Velocidad del viento,2.0,m/s
808,11115501,2016-09-18,Velocidad del viento,2.2,m/s
809,11115501,2016-09-19,Velocidad del viento,2.8,m/s
810,11115501,2016-09-20,Velocidad del viento,2.2,m/s
811,11115501,2016-09-21,Velocidad del viento,1.6,m/s
812,11115501,2016-09-22,Velocidad del viento,2.1,m/s
813,11115501,2016-09-23,Velocidad del viento,2.0,m/s
814,11115501,2016-09-24,Velocidad del viento,2.2,m/s
815,11115501,2016-09-25,Velocidad del viento,2.3,m/s
816,11115501,2016-09-26,Velocidad del viento,2.3,m/s
817,11115501,2016-09-27,Velocidad del viento,1.6,m/s
818,11115501,2016-09-28,Velocidad del viento,2.0,m/s
819,11115501,2016-09-29,Velocidad del viento,2.5,m/s
820,11115501,2016-09-30,Velocidad del viento,2.2,m/s
821,11115501,2017-03-14,Velocidad del viento,2.3,m/s
822,11115501,2017-03-15,Velocidad del viento,2.2,m/s
823,11115501,2017-03-16,Velocidad del viento,2.2,m/s
824,11115501,2017-03-17,Velocidad del viento,2.0,m/s
825,11115501,2017-03-18,Velocidad del viento,2.3,m/s
826,11115501,2017-03-19,Velocidad del viento,1.8,m/s
827,11115501,2017-03-20,Velocidad del viento,2.1,m/s
828,11115501,2017-03-21,Velocidad del viento,1.9,m/s
829,11115501,2017-03-22,Velocidad del viento,2.0,m/s
830,11115501,2017-03-23,Velocidad del viento,2.0,m/s
831,11115501,2017-03-24,Velocidad del viento,1.2,m/s
832,11115501,2017-03-25,Velocidad del viento,1.7,m/s
833,11115501,2017-05-11,Velocidad del viento,1.4,m/s
834,11115501,2017-05-12,Velocidad del viento,1.2,m/s
835,11115501,2017-05-13,Velocidad del viento,2.0,m/s
836,11115501,2017-05-14,Velocidad del viento,2.2,m/s
837,11115501,2017-05-15,Velocidad del viento,2.2,m/s
838,11115501,2017-05-16,Velocidad del viento,2.1,m/s
839,11115501,2017-05-17,Velocidad del viento,2.4,m/s
840,11115501,2017-05-18,Velocidad del viento,1.8,m/s
841,11115501,2017-05-19,Velocidad del viento,2.2,m/s
842,11115501,2017-05-20,Velocidad del viento,1.8,m/s
843,11115501,2017-05-21,Velocidad del viento,2.1,m/s
844,11115501,2017-05-22,Velocidad del viento,2.2,m/s
845,11115501,2017-05-23,Velocidad del viento,2.2,m/s
846,11115501,2017-05-24,Velocidad del viento,2.1,m/s
847,11115501,2017-05-25,Velocidad del viento,2.5,m/s
848,11115501,2017-05-26,Velocidad del viento,2.1,m/s
849,11115501,2017-05-27,Velocidad del viento,2.0,m/s
850,11115501,2017-05-28,Velocidad del viento,2.4,m/s
